,week,venue,attendance,referee,home goals,away goals,home win?,draw?,away win?,home win odds,draw odds,away win odds,shots on goal,offsides,yellow cards,,
1952,64,Bet365 Stadium (Stoke on Trent),29515,ScottG.,1,2,False,False,True,11,6.21,1.25,8,5,7,,
1953,64,Vicarage Road (Watford),20044,TierneyP.,1,2,False,False,True,2.37,3.15,3.39,9,5,4,,
1954,63,The Hawthorns (West Bromwich),23297,EastR.,1,1,False,True,False,2.44,3.17,3.23,4,7,5,,
1955,63,Stamford Bridge (London),41364,MarrinerA.,1,3,False,False,True,2.36,3.54,3.24,11,7,1,,
1956,63,Emirates Stadium (London),59371,PawsonC.,3,0,True,False,False,1.29,5.89,9.33,13,6,3,,
1957,63,Goodison Park (Liverpool),39221,TierneyP.,1,3,False,False,True,9.64,5.32,1.32,6,5,0,,
1958,63,Amex Stadium (Brighton),30629,KavanaghC.,0,2,False,False,True,2.75,3.33,2.7,7,7,8,,
1959,63,Old Trafford (Manchester),75038,MadleyR.,2,0,True,False,False,1.21,6.16,16,7,6,0,,
1960,63,St. James' Park (Newcastle),52261,AtkinsonM.,1,0,True,False,False,1.77,3.51,5.35,3,4,5,,
1961,63,Vicarage Road (Watford),20393,MadleyA.,2,2,False,True,False,2.26,3.42,3.33,11,7,4,,
1962,63,The Hawthorns (West Bromwich),23455,ProbertL.,1,2,False,False,True,2.61,2.97,3.17,7,4,4,,
1963,63,London Stadium (London),56882,MossJ.,3,0,True,False,False,2.83,3.2,2.71,5,1,3,,
1964,62,Anfield (Liverpool),53287,TaylorA.,5,0,True,False,False,1.14,8.12,16,11,9,1,,
1965,62,Vitality Stadium (Bournemouth),23918,ScottG.,2,1,True,False,False,1.76,3.7,4.71,11,2,3,,
1966,62,John Smith's Stadium (Huddersfield),23918,DeanM.,0,2,False,False,True,2.75,3.1,2.75,8,3,5,,
1967,62,Bet365 Stadium (Stoke on Trent),29138,MossJ.,0,2,False,False,True,13,6.65,1.19,6,6,1,,
1968,62,Vitality Stadium (Bournemouth),10623,DeanM.,1,4,False,False,True,6.89,4.95,1.39,11,3,2,,
1969,62,Emirates Stadium (London),59131,AtkinsonM.,3,0,True,False,False,1.51,4.48,6.05,11,8,3,,
1970,62,Stamford Bridge (London),40800,TaylorA.,2,1,True,False,False,1.26,5.61,11,13,4,3,,
1971,62,Goodison Park (Liverpool),39199,EastR.,2,0,True,False,False,2.22,3.22,3.46,7,3,1,,
1972,62,John Smith's Stadium (Huddersfield),23567,OliverM.,0,0,False,True,False,2.37,3.01,3.37,4,5,5,,
1973,62,St. James' Park (Newcastle),52246,MarrinerA.,3,0,True,False,False,2.62,3.1,2.89,7,2,2,,
1974,61,The Hawthorns (West Bromwich),23558,MadleyR.,1,4,False,False,True,3.07,3.19,2.43,8,3,4,,
1975,61,London Stadium (London),56904,MasonL.,0,3,False,False,True,2.22,3.1,3.6,8,4,4,,
1976,61,Selhurst Park (London),25840,SwarbrickN.,2,3,False,False,True,7.49,4.48,1.41,12,4,4,,
1977,61,Etihad Stadium (Manchester),54328,OliverM.,1,0,True,False,False,1.46,4.69,6.4,3,3,3,,
1978,61,Amex Stadium (Brighton),30620,AttwellS.,2,1,True,False,False,3.99,3.64,1.91,13,6,6,,
1979,61,Anfield (Liverpool),53287,ScottG.,2,0,True,False,False,1.18,7.12,14,5,5,0,,
1980,61,King Power Stadium (Leicester),31384,ProbertL.,1,1,False,True,False,1.88,3.66,4.11,7,4,3,,
1981,61,St. Mary's Stadium (Southampton),30335,TaylorA.,0,0,False,True,False,1.7,3.66,5.28,9,4,1,,
1982,61,Swansea.com Stadium (Swansea),20829,AtkinsonM.,4,1,True,False,False,2.55,3.01,3.07,10,5,3,,
1983,61,Wembley Stadium (London),68311,JonesM.,2,0,True,False,False,1.13,7.93,20,10,6,2,,
1984,60,Vicarage Road (Watford),20022,TierneyP.,1,0,True,False,False,2.31,3.16,3.32,6,4,2,,
1985,60,Emirates Stadium (London),58420,MarrinerA.,0,3,False,False,True,4.55,4.33,1.7,10,1,2,,
1986,60,Old Trafford (Manchester),75060,AtkinsonM.,2,1,True,False,False,2.37,3.23,3.24,12,7,4,,
1987,60,Selhurst Park (London),25287,FriendK.,0,1,False,False,True,9.01,5.27,1.3,7,1,1,,
1988,60,Vicarage Road (Watford),20430,TaylorA.,1,0,True,False,False,2.35,3.23,3.19,7,1,4,,
1989,60,Vitality Stadium (Bournemouth),10808,EastR.,2,2,False,True,False,1.97,3.53,3.85,9,4,5,,
1990,60,Amex Stadium (Brighton),30523,DeanM.,4,1,True,False,False,1.99,3.15,4.33,6,3,1,,
1991,60,Turf Moor (Burnley),20982,MadleyR.,1,1,False,True,False,3.23,2.97,2.47,9,1,1,,
1992,60,Anfield (Liverpool),53256,AttwellS.,4,1,True,False,False,1.19,6.83,12,16,3,2,,
1993,60,The Hawthorns (West Bromwich),25920,MossJ.,1,2,False,False,True,1.87,3.32,4.69,10,12,2,,
1994,59,Stamford Bridge (London),41071,MasonL.,3,0,True,False,False,1.31,5,9.85,9,4,2,,
1995,59,St. Mary's Stadium (Southampton),31915,AtkinsonM.,0,2,False,False,True,4.84,3.89,1.71,8,5,3,,
1996,59,St. James' Park (Newcastle),52309,PawsonC.,1,0,True,False,False,5.67,3.99,1.61,9,4,2,,
1997,59,John Smith's Stadium (Huddersfield),23823,OliverM.,4,1,True,False,False,3.07,3.24,2.41,6,8,3,,
1998,59,Etihad Stadium (Manchester),54416,JonesM.,5,1,True,False,False,1.23,6.21,11,13,3,5,,
1999,59,Goodison Park (Liverpool),39139,MossJ.,3,1,True,False,False,2.1,3.21,3.82,9,3,2,,
2000,59,Bet365 Stadium (Stoke on Trent),29876,MadleyR.,1,1,False,True,False,2.36,3.18,3.21,9,5,0,,
2001,59,Swansea.com Stadium (Swansea),20176,MarrinerA.,1,0,True,False,False,2.36,2.94,3.5,5,2,3,,
2002,59,London Stadium (London),56197,ScottG.,2,0,True,False,False,2.34,3.29,3.14,8,4,2,,
2003,59,Vicarage Road (Watford),20157,DeanM.,4,1,True,False,False,6.15,4.28,1.53,11,2,6,,
2004,58,Anfield (Liverpool),53213,MossJ.,2,2,False,True,False,1.99,3.77,3.68,9,4,4,,
2005,58,Selhurst Park (London),25746,MarrinerA.,1,1,False,True,False,2.03,3.33,3.9,14,7,2,,
2006,58,Emirates Stadium (London),59306,SwarbrickN.,5,1,True,False,False,1.3,5.44,8.89,9,4,2,,
2007,58,Vitality Stadium (Bournemouth),10614,TierneyP.,2,1,True,False,False,1.88,3.6,4.18,12,8,5,,
2008,58,Amex Stadium (Brighton),30589,EastR.,3,1,True,False,False,2.22,3.03,3.73,6,6,4,,
2009,58,King Power Stadium (Leicester),31179,TaylorA.,1,1,False,True,False,1.83,3.43,4.72,6,5,1,,
2010,58,Old Trafford (Manchester),74742,AttwellS.,2,0,True,False,False,1.22,5.98,13,7,4,6,,
2011,58,The Hawthorns (West Bromwich),25911,OliverM.,2,3,False,False,True,2.83,3.05,2.71,8,3,3,,
2012,58,Etihad Stadium (Manchester),53241,MadleyR.,3,0,True,False,False,1.13,8.3,18,11,0,4,,
2013,58,Bet365 Stadium (Stoke on Trent),27458,MossJ.,0,0,False,True,False,2.12,3.42,3.5,6,5,7,,
2014,57,Wembley Stadium (London),81978,MarrinerA.,2,0,True,False,False,2.38,3.4,3.08,9,10,4,,
2015,57,Stamford Bridge (London),41464,ProbertL.,0,3,False,False,True,1.35,4.91,8.39,10,6,1,,
2016,57,Goodison Park (Liverpool),38390,KavanaghC.,2,1,True,False,False,2.68,3.1,2.82,5,3,2,,
2017,57,St. James' Park (Newcastle),50174,HooperS.,1,1,False,True,False,2.18,3.06,3.76,6,2,3,,
2018,57,St. Mary's Stadium (Southampton),30034,DeanM.,1,1,False,True,False,1.81,3.39,4.94,5,4,4,,
2019,57,John Smith's Stadium (Huddersfield),24121,FriendK.,0,3,False,False,True,9.29,5.33,1.29,8,5,0,,
2020,57,Swansea.com Stadium (Swansea),20819,MasonL.,3,1,True,False,False,6.34,4.26,1.52,8,3,3,,
2021,57,Swansea.com Stadium (Swansea),20886,SwarbrickN.,1,0,True,False,False,9.58,5.53,1.28,6,2,2,,
2022,57,St. Mary's Stadium (Southampton),31361,FriendK.,1,1,False,True,False,4.2,3.73,1.84,6,3,5,,
2023,57,Etihad Stadium (Manchester),54452,TierneyP.,3,1,True,False,False,1.11,8.94,21,13,6,1,,
2024,56,Emirates Stadium (London),59386,KavanaghC.,4,1,True,False,False,1.44,4.54,6.68,15,4,0,,
2025,56,Turf Moor (Burnley),21841,DeanM.,0,1,False,False,True,6.79,3.9,1.55,4,3,6,,
2026,56,Goodison Park (Liverpool),39061,AttwellS.,1,1,False,True,False,2.48,2.88,3.34,9,0,3,,
2027,56,King Power Stadium (Leicester),31891,ProbertL.,2,0,True,False,False,1.75,3.78,4.67,8,8,0,,
2028,56,Bet365 Stadium (Stoke on Trent),29785,OliverM.,2,0,True,False,False,1.99,3.37,3.98,9,10,2,,
2029,56,London Stadium (London),56948,AtkinsonM.,1,1,False,True,False,2.32,3.35,3.12,7,10,4,,
2030,56,Old Trafford (Manchester),74726,TaylorA.,3,0,True,False,False,1.19,6.89,14,14,4,3,,
2031,56,Anfield (Liverpool),53285,MarrinerA.,4,3,True,False,False,2.99,3.63,2.33,11,6,5,,
2032,56,Vitality Stadium (Bournemouth),10836,FriendK.,2,1,True,False,False,3.61,3.69,1.99,8,4,4,,
2033,56,Wembley Stadium (London),76251,PawsonC.,4,0,True,False,False,1.23,5.92,12,10,9,2,,
2034,55,Stamford Bridge (London),41522,JonesM.,0,0,False,True,False,1.29,5.42,9.51,8,8,6,,
2035,55,Selhurst Park (London),24696,OliverM.,1,0,True,False,False,2.18,3.12,3.68,4,4,3,,
2036,55,John Smith's Stadium (Huddersfield),24105,MossJ.,1,4,False,False,True,2.84,3.05,2.7,8,5,2,,
2037,55,St. James' Park (Newcastle),51444,ScottG.,1,1,False,True,False,1.71,3.54,5.44,9,2,3,,
2038,55,Vicarage Road (Watford),20018,EastR.,2,2,False,True,False,2.64,3.34,2.68,8,3,5,,
2039,55,Emirates Stadium (London),59379,TaylorA.,2,2,False,True,False,3.16,3.44,2.31,12,5,5,,
2040,55,Etihad Stadium (Manchester),53556,MasonL.,3,1,True,False,False,1.11,9.21,19,11,4,2,,
2041,55,St. Mary's Stadium (Southampton),28411,AttwellS.,1,2,False,False,True,2.05,3.32,3.82,7,1,1,,
2042,55,Swansea.com Stadium (Swansea),20615,MadleyR.,0,2,False,False,True,6.85,4.3,1.46,6,6,4,,
2043,55,London Stadium (London),56888,JonesM.,2,1,True,False,False,2.11,3.08,3.99,8,2,5,,
2044,54,Goodison Park (Liverpool),39188,MarrinerA.,0,2,False,False,True,5.55,3.58,1.69,6,2,2,,
2045,54,Turf Moor (Burnley),21756,EastR.,1,2,False,False,True,5.67,3.81,1.64,9,3,0,,
2046,54,King Power Stadium (Leicester),31748,ScottG.,3,0,True,False,False,1.82,3.48,4.69,6,5,2,,
2047,54,Bet365 Stadium (Stoke on Trent),28471,KavanaghC.,0,1,False,False,True,2.24,3.3,3.32,10,2,4,,
2048,54,The Hawthorns (West Bromwich),26223,DeanM.,1,1,False,True,False,5.37,4.09,1.62,7,3,6,,
2049,54,Selhurst Park (London),25804,MossJ.,0,0,False,True,False,8.03,5.67,1.3,5,6,9,,
2050,54,Old Trafford (Manchester),75051,PawsonC.,0,0,False,True,False,1.31,5.17,9.23,6,3,6,,
2051,54,Vitality Stadium (Bournemouth),10496,ProbertL.,2,1,True,False,False,2.33,3.15,3.3,8,5,0,,
2052,54,Stamford Bridge (London),41433,FriendK.,5,0,True,False,False,1.11,8.79,21,13,5,2,,
2053,54,John Smith's Stadium (Huddersfield),24095,TierneyP.,0,0,False,True,False,2.36,2.94,3.49,5,3,3,,
2054,53,Anfield (Liverpool),53226,SwarbrickN.,2,1,True,False,False,1.22,6.72,10,7,8,5,,
2055,53,St. James' Park (Newcastle),52209,TaylorA.,0,0,False,True,False,2.09,3.18,3.9,5,3,4,,
2056,53,Selhurst Park (London),25762,OliverM.,2,3,False,False,True,4.41,4.07,1.73,11,4,2,,
2057,53,St. James' Park (Newcastle),52311,MarrinerA.,0,1,False,False,True,11,6.26,1.23,8,8,1,,
2058,53,Anfield (Liverpool),52850,FriendK.,5,0,True,False,False,1.13,8.62,18,13,3,1,,
2059,53,Vitality Stadium (Bournemouth),10596,AttwellS.,3,3,False,True,False,2.5,3.21,2.96,15,2,7,,
2060,53,Stamford Bridge (London),41568,DeanM.,2,0,True,False,False,1.15,7.17,19,9,4,1,,
2061,53,John Smith's Stadium (Huddersfield),24047,TaylorA.,1,1,False,True,False,2.29,3.14,3.38,15,4,6,,
2062,53,Old Trafford (Manchester),75046,AtkinsonM.,2,2,False,True,False,1.25,5.57,12,8,1,10,,
2063,53,Vicarage Road (Watford),20308,KavanaghC.,2,1,True,False,False,2.63,3.37,2.68,6,10,6,,
2064,52,The Hawthorns (West Bromwich),25364,EastR.,0,0,False,True,False,2.21,3.05,3.73,6,2,2,,
2065,52,King Power Stadium (Leicester),32202,MossJ.,2,2,False,True,False,3.93,3.56,1.94,9,5,6,,
2066,52,Turf Moor (Burnley),21650,OliverM.,0,3,False,False,True,6.49,4.13,1.53,10,6,3,,
2067,52,Amex Stadium (Brighton),30473,TierneyP.,1,0,True,False,False,2.63,3.16,2.83,4,6,0,,
2068,52,Etihad Stadium (Manchester),54270,JonesM.,4,0,True,False,False,1.07,11,26,6,6,1,,
2069,52,St. Mary's Stadium (Southampton),29675,ProbertL.,1,1,False,True,False,1.65,3.72,5.65,9,7,3,,
2070,52,Bet365 Stadium (Stoke on Trent),29057,SwarbrickN.,3,1,True,False,False,2.28,3.13,3.43,12,2,1,,
2071,52,Swansea.com Stadium (Swansea),20354,PawsonC.,1,1,False,True,False,3.29,3.14,2.34,7,2,5,,
2072,52,London Stadium (London),56955,MasonL.,2,3,False,False,True,1.96,3.33,4.17,10,4,2,,
2073,52,Goodison Park (Liverpool),39191,MadleyR.,0,0,False,True,False,6.51,3.99,1.55,8,6,3,,
2074,51,Goodison Park (Liverpool),37580,MossJ.,3,1,True,False,False,1.78,3.43,5.08,10,1,5,,
2075,51,Vitality Stadium (Bournemouth),10780,MarrinerA.,0,4,False,False,True,6.64,5.05,1.4,9,6,2,,
2076,51,The Hawthorns (West Bromwich),24782,TaylorA.,1,2,False,False,True,5.74,3.68,1.66,8,2,4,,
2077,51,Etihad Stadium (Manchester),54214,PawsonC.,4,1,True,False,False,1.63,4.4,5.04,13,6,6,,
2078,51,Bet365 Stadium (Stoke on Trent),29265,ScottG.,0,3,False,False,True,2.43,3.23,3.04,7,1,3,,
2079,51,Emirates Stadium (London),59379,AttwellS.,1,0,True,False,False,1.22,6.39,11,7,3,3,,
2080,51,Amex Stadium (Brighton),29921,KavanaghC.,0,0,False,True,False,2.45,2.88,3.38,8,4,6,,
2081,51,Stamford Bridge (London),41562,EastR.,1,0,True,False,False,1.38,4.73,7.64,10,5,4,,
2082,51,Vicarage Road (Watford),20026,OliverM.,1,4,False,False,True,1.72,3.68,5.12,12,6,5,,
2083,51,Anfield (Liverpool),53243,TierneyP.,0,0,False,True,False,1.17,7.21,15,6,5,2,,
2084,50,Old Trafford (Manchester),74798,ScottG.,1,0,True,False,False,1.26,5.86,10,9,2,3,,
2085,50,Wembley Stadium (London),46438,MadleyR.,2,0,True,False,False,1.17,6.94,16,12,4,2,,
2086,50,London Stadium (London),56921,MossJ.,0,0,False,True,False,4.93,4.11,1.66,3,4,2,,
2087,50,St. James' Park (Newcastle),51042,AtkinsonM.,0,1,False,False,True,2.16,3.26,3.58,8,5,5,,
2088,50,St. Mary's Stadium (Southampton),27714,KavanaghC.,1,4,False,False,True,1.92,3.51,4.12,15,4,1,,
2089,50,Swansea.com Stadium (Swansea),20870,TaylorA.,0,4,False,False,True,12,6.35,1.21,13,3,0,,
2090,50,Selhurst Park (London),23566,MasonL.,2,1,True,False,False,2.22,3.51,3.17,6,3,5,,
2091,50,John Smith's Stadium (Huddersfield),24169,MarrinerA.,1,3,False,False,True,8.01,4.4,1.4,7,12,0,,
2092,50,Old Trafford (Manchester),74847,OliverM.,1,2,False,False,True,3.33,3.57,2.17,12,4,6,,
2093,50,Anfield (Liverpool),53082,PawsonC.,1,1,False,True,False,1.29,5.11,10,5,1,4,,
2094,49,St. Mary's Stadium (Southampton),31643,MadleyR.,1,1,False,True,False,4.01,3.77,1.87,9,5,4,,
2095,49,St. James' Park (Newcastle),52117,SwarbrickN.,2,3,False,False,True,2.54,3.27,2.86,9,3,3,,
2096,49,Turf Moor (Burnley),19479,ProbertL.,1,0,True,False,False,2.79,3.09,2.71,7,9,1,,
2097,49,Selhurst Park (London),24823,FriendK.,2,2,False,True,False,1.87,3.63,4.18,13,8,7,,
2098,49,John Smith's Stadium (Huddersfield),24018,AttwellS.,2,0,True,False,False,2.7,2.94,2.94,8,6,0,,
2099,49,Swansea.com Stadium (Swansea),19580,DeanM.,1,0,True,False,False,2.78,2.9,2.9,4,3,7,,
2100,49,Wembley Stadium (London),62202,EastR.,5,1,True,False,False,1.26,5.72,10,14,9,1,,
2101,49,Etihad Stadium (Manchester),54203,DeanM.,2,1,True,False,False,1.1,9.7,20,12,6,4,,
2102,49,Vitality Stadium (Bournemouth),10764,MossJ.,1,1,False,True,False,3.3,3.22,2.29,9,6,3,,
2103,49,Emirates Stadium (London),59547,MarrinerA.,1,3,False,False,True,2.31,3.38,3.21,20,4,5,,
2104,48,Amex Stadium (Brighton),30634,ScottG.,1,5,False,False,True,6.34,4.26,1.52,8,2,1,,
2105,48,Goodison Park (Liverpool),39167,KavanaghC.,2,0,True,False,False,1.85,3.45,4.57,7,1,3,,
2106,48,King Power Stadium (Leicester),30714,TierneyP.,1,0,True,False,False,1.99,3.31,4.06,7,7,2,,
2107,48,Bet365 Stadium (Stoke on Trent),28261,PawsonC.,2,1,True,False,False,1.8,3.58,4.64,6,3,2,,
2108,48,Vicarage Road (Watford),20278,AtkinsonM.,1,1,False,True,False,4.94,4.24,1.64,4,11,5,,
2109,48,The Hawthorns (West Bromwich),23531,OliverM.,0,0,False,True,False,2.64,3.04,2.92,8,4,4,,
2110,48,Goodison Park (Liverpool),38242,OliverM.,4,0,True,False,False,2.44,3.22,3.03,8,3,3,,
2111,48,Etihad Stadium (Manchester),53407,TierneyP.,2,1,True,False,False,1.23,6.13,11,14,2,2,,
2112,48,Bet365 Stadium (Stoke on Trent),29423,AtkinsonM.,0,3,False,False,True,5.76,4.4,1.54,8,6,6,,
2113,48,Emirates Stadium (London),59285,ScottG.,5,0,True,False,False,1.17,7.17,15,9,5,1,,
2114,47,Vitality Stadium (Bournemouth),10302,EastR.,1,2,False,False,True,2.17,3.17,3.64,6,1,1,,
2115,47,Stamford Bridge (London),41365,SwarbrickN.,1,0,True,False,False,1.18,6.83,15,10,0,1,,
2116,47,Vicarage Road (Watford),20552,MossJ.,2,4,False,False,True,4.75,3.72,1.75,10,0,3,,
2117,47,The Hawthorns (West Bromwich),25534,ProbertL.,2,2,False,True,False,2.37,3.05,3.34,8,2,0,,
2118,47,Amex Stadium (Brighton),29889,MarrinerA.,0,0,False,True,False,2.59,3.04,2.99,8,5,2,,
2119,47,John Smith's Stadium (Huddersfield),24121,PawsonC.,1,2,False,False,True,16,7.58,1.15,5,6,5,,
2120,47,Turf Moor (Burnley),21722,MasonL.,0,1,False,False,True,5.57,4.08,1.6,4,7,2,,
2121,47,St. Mary's Stadium (Southampton),30461,FriendK.,4,1,True,False,False,1.83,3.5,4.6,7,0,0,,
2122,47,Anfield (Liverpool),53225,OliverM.,1,1,False,True,False,2.13,3.65,3.36,7,5,0,,
2123,47,Selhurst Park (London),23723,DeanM.,2,1,True,False,False,1.91,3.55,4.1,8,3,2,,
2124,46,Old Trafford (Manchester),75018,SwarbrickN.,1,0,True,False,False,1.17,6.76,17,7,3,2,,
2125,46,St. James' Park (Newcastle),52188,KavanaghC.,0,3,False,False,True,2.31,3.34,3.15,6,5,3,,
2126,46,Swansea.com Stadium (Swansea),20228,AttwellS.,0,0,False,True,False,2.91,3.15,2.57,6,4,6,,
2127,46,Wembley Stadium (London),65905,JonesM.,1,1,False,True,False,1.2,6.35,13,7,8,5,,
2128,46,Amex Stadium (Brighton),29676,MasonL.,2,2,False,True,False,2.34,3.1,3.34,9,4,1,,
2129,46,Vicarage Road (Watford),20018,MarrinerA.,2,0,True,False,False,2.26,3.22,3.37,13,3,5,,
2130,46,Old Trafford (Manchester),75035,PawsonC.,4,1,True,False,False,1.25,5.59,11,12,2,2,,
2131,46,Vitality Stadium (Bournemouth),10879,ProbertL.,4,0,True,False,False,1.76,3.57,4.95,8,1,7,,
2132,46,Turf Moor (Burnley),18895,AtkinsonM.,2,0,True,False,False,2.29,2.97,3.62,8,4,2,,
2133,46,Selhurst Park (London),25526,TaylorA.,2,2,False,True,False,2.2,3.18,3.55,12,2,5,,
2134,45,King Power Stadium (Leicester),31908,ScottG.,0,2,False,False,True,7.28,5.57,1.33,4,4,2,,
2135,45,Anfield (Liverpool),53256,JonesM.,3,0,True,False,False,1.4,4.81,6.96,8,4,2,,
2136,45,The Hawthorns (West Bromwich),23592,MossJ.,0,4,False,False,True,6.6,4.02,1.54,9,4,5,,
2137,45,Stamford Bridge (London),41615,TaylorA.,1,0,True,False,False,2.52,3.15,3.07,10,0,4,,
2138,45,Goodison Park (Liverpool),38609,ScottG.,3,2,True,False,False,2.2,3.34,3.39,8,6,2,,
2139,45,Etihad Stadium (Manchester),54286,OliverM.,3,1,True,False,False,1.36,5.56,7.02,8,6,7,,
2140,45,Wembley Stadium (London),65270,FriendK.,1,0,True,False,False,1.3,5.5,8.42,5,7,2,,
2141,45,London Stadium (London),56961,SwarbrickN.,1,4,False,False,True,5.86,4.43,1.53,8,6,3,,
2142,45,John Smith's Stadium (Huddersfield),24069,EastR.,1,0,True,False,False,2.75,2.87,2.96,6,8,7,,
2143,45,St. James' Park (Newcastle),52237,TierneyP.,0,1,False,False,True,1.79,3.63,4.64,10,6,4,,
2144,44,St. Mary's Stadium (Southampton),30491,ProbertL.,0,1,False,False,True,1.63,3.71,6.03,4,3,0,,
2145,44,Swansea.com Stadium (Swansea),20822,DeanM.,0,1,False,False,True,2.46,3.04,3.17,4,3,3,,
2146,44,Turf Moor (Burnley),21031,DeanM.,1,0,True,False,False,3.15,3.01,2.5,10,5,3,,
2147,44,King Power Stadium (Leicester),31891,MarrinerA.,2,0,True,False,False,2.01,3.46,3.8,5,5,2,,
2148,44,Amex Stadium (Brighton),30564,SwarbrickN.,1,1,False,True,False,5.03,3.82,1.61,3,1,4,,
2149,44,Vitality Stadium (Bournemouth),10998,PawsonC.,0,1,False,False,True,5.65,4.25,1.57,6,5,2,,
2150,44,Emirates Stadium (London),59493,MasonL.,2,1,True,False,False,1.18,7.28,13,7,3,0,,
2151,44,Selhurst Park (London),25242,MadleyR.,2,2,False,True,False,2.5,3.12,3.03,11,4,3,,
2152,44,Anfield (Liverpool),53268,FriendK.,3,0,True,False,False,1.22,6.24,12,8,1,1,,
2153,44,Vicarage Road (Watford),20087,OliverM.,0,1,False,False,True,1.98,3.53,3.83,2,6,8,,
2154,43,The Hawthorns (West Bromwich),24003,JonesM.,2,3,False,False,True,11,5.79,1.25,9,6,5,,
2155,43,Wembley Stadium (London),80827,MarrinerA.,4,1,True,False,False,2.14,3.59,3.39,13,3,1,,
2156,43,Goodison Park (Liverpool),39189,PawsonC.,2,5,False,False,True,4.3,3.82,1.8,17,3,4,,
2157,43,St. Mary's Stadium (Southampton),29947,ScottG.,1,0,True,False,False,1.83,3.33,4.92,8,3,1,,
2158,43,John Smith's Stadium (Huddersfield),24426,MasonL.,2,1,True,False,False,8.58,4.61,1.37,6,5,6,,
2159,43,Etihad Stadium (Manchester),54118,EastR.,3,0,True,False,False,1.09,10,22,10,3,5,,
2160,43,St. James' Park (Newcastle),52251,AttwellS.,1,0,True,False,False,1.85,3.55,4.4,3,1,6,,
2161,43,Bet365 Stadium (Stoke on Trent),29500,ProbertL.,1,2,False,False,True,2.12,3.44,3.48,6,5,1,,
2162,43,Swansea.com Stadium (Swansea),20521,OliverM.,1,2,False,False,True,2.78,3.18,2.66,10,3,1,,
2163,43,Stamford Bridge (London),41467,MossJ.,4,2,True,False,False,1.34,5.17,8.08,13,9,5,,
2164,42,King Power Stadium (Leicester),30203,DeanM.,1,1,False,True,False,1.94,3.39,4.16,4,2,4,,
2165,42,St. Mary's Stadium (Southampton),31437,FriendK.,2,2,False,True,False,1.87,3.44,4.47,7,1,3,,
2166,42,Amex Stadium (Brighton),30565,OliverM.,1,1,False,True,False,3.12,3.06,2.48,9,6,5,,
2167,42,Vicarage Road (Watford),20384,SwarbrickN.,2,1,True,False,False,4.62,4.05,1.7,8,1,1,,
2168,42,Turf Moor (Burnley),20945,AttwellS.,1,1,False,True,False,2.89,3.18,2.57,11,3,6,,
2169,42,Selhurst Park (London),25480,MarrinerA.,2,1,True,False,False,6.81,4.3,1.46,10,7,3,,
2170,42,Etihad Stadium (Manchester),54128,PawsonC.,7,2,True,False,False,1.11,9.3,19,12,3,1,,
2171,42,Swansea.com Stadium (Swansea),20657,TierneyP.,2,0,True,False,False,2.01,3.24,4.09,5,1,6,,
2172,42,Wembley Stadium (London),73502,MadleyR.,1,0,True,False,False,1.23,6.46,10,7,4,4,,
2173,42,St. James' Park (Newcastle),52303,PawsonC.,1,1,False,True,False,4.66,4.03,1.7,6,3,2,,
2174,41,Goodison Park (Liverpool),38448,MossJ.,0,1,False,False,True,1.71,3.64,5.22,6,2,4,,
2175,41,Emirates Stadium (London),59378,FriendK.,2,0,True,False,False,1.23,6.05,12,13,5,2,,
2176,41,Stamford Bridge (London),41530,AtkinsonM.,0,1,False,False,True,2.64,3.46,2.69,8,8,2,,
2177,41,Vitality Stadium (Bournemouth),10444,ScottG.,0,0,False,True,False,2.54,3.41,2.75,5,4,1,,
2178,41,Old Trafford (Manchester),75118,DeanM.,4,0,True,False,False,1.18,6.76,15,8,3,0,,
2179,41,Bet365 Stadium (Stoke on Trent),29285,JonesM.,2,1,True,False,False,2.86,3.24,2.55,9,4,3,,
2180,41,The Hawthorns (West Bromwich),24606,OliverM.,2,2,False,True,False,2.14,3.23,3.67,7,2,3,,
2181,41,London Stadium (London),56922,EastR.,1,0,True,False,False,1.85,3.54,4.42,5,1,5,,
2182,41,Emirates Stadium (London),59134,MadleyR.,2,0,True,False,False,1.29,5.31,9.69,9,0,5,,
